Sensor;Navn;Dato;Breddegrad;Længdegrad;Temperatur°C;LuftfugtighedRH%;CO2 ppm;VOC ppb;Lydniveau dB;Min;Max;Lysniveau lux;Lys farve K;Optaget;Batteri mV;Dækning dB
53e1e;S.11 GBG. E236;27.08.2024 21:51;55.69486733920517;12.551568746566774;24,6;55,1;524;292;41;41;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;27.08.2024 22:06;55.69486733920517;12.551568746566774;24,6;55,2;490;294;41;41;43;0;0;0;2911;-82
53e1e;S.11 GBG. E236;27.08.2024 22:21;55.69486733920517;12.551568746566774;24,5;55,2;517;292;41;41;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;27.08.2024 22:36;55.69486733920517;12.551568746566774;24,5;55,4;497;295;41;40;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;27.08.2024 22:51;55.69486733920517;12.551568746566774;24,5;55,4;508;297;41;41;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;27.08.2024 23:06;55.69486733920517;12.551568746566774;24,5;55,7;524;297;41;40;43;0;0;0;2911;-82
53e1e;S.11 GBG. E236;27.08.2024 23:21;55.69486733920517;12.551568746566774;24,5;55,9;514;299;41;40;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;27.08.2024 23:37;55.69486733920517;12.551568746566774;24,4;56,4;515;303;41;40;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;27.08.2024 23:51;55.69486733920517;12.551568746566774;24,4;56,5;497;307;41;41;44;0;0;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 00:06;55.69486733920517;12.551568746566774;24,4;56,7;490;305;41;41;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 00:21;55.69486733920517;12.551568746566774;24,4;56,8;472;309;41;40;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 00:37;55.69486733920517;12.551568746566774;24,4;56,9;505;309;41;41;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 00:52;55.69486733920517;12.551568746566774;24,3;57,0;508;308;41;40;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 01:07;55.69486733920517;12.551568746566774;24,3;57,0;491;309;41;40;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 01:22;55.69486733920517;12.551568746566774;24,3;57,2;499;310;41;40;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 01:37;55.69486733920517;12.551568746566774;24,3;57,4;494;311;41;40;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 01:52;55.69486733920517;12.551568746566774;24,3;57,6;500;313;41;40;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 02:07;55.69486733920517;12.551568746566774;24,3;57,8;498;316;41;40;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 02:22;55.69486733920517;12.551568746566774;24,3;57,9;525;316;41;41;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 02:37;55.69486733920517;12.551568746566774;24,3;58,1;499;317;41;40;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 02:52;55.69486733920517;12.551568746566774;24,2;58,2;504;321;41;41;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 03:07;55.69486733920517;12.551568746566774;24,2;58,2;475;321;41;40;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 03:22;55.69486733920517;12.551568746566774;24,2;58,3;493;320;41;40;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 03:37;55.69486733920517;12.551568746566774;24,2;58,3;491;322;41;40;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 03:52;55.69486733920517;12.551568746566774;24,2;58,3;521;321;41;41;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 04:07;55.69486733920517;12.551568746566774;24,2;58,4;535;321;40;40;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 04:22;55.69486733920517;12.551568746566774;24,2;58,5;498;323;40;40;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 04:37;55.69486733920517;12.551568746566774;24,2;58,7;514;325;40;40;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 04:52;55.69486733920517;12.551568746566774;24,2;58,8;496;324;40;40;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 05:07;55.69486733920517;12.551568746566774;24,2;59,1;510;327;40;40;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 05:22;55.69486733920517;12.551568746566774;24,1;59,7;508;326;40;40;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 05:37;55.69486733920517;12.551568746566774;24,1;60,3;507;323;41;40;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 05:52;55.69486733920517;12.551568746566774;24,1;61,0;516;321;41;40;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 06:07;55.69486733920517;12.551568746566774;24,0;61,5;507;321;40;39;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 06:22;55.69486733920517;12.551568746566774;24,0;62,0;526;320;40;40;41;0;0;0;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 06:37;55.69486733920517;12.551568746566774;24,0;62,4;501;322;40;40;42;2;0;0;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 06:52;55.69486733920517;12.551568746566774;24,0;62,8;528;322;40;40;42;2;0;0;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 07:07;55.69486733920517;12.551568746566774;23,9;63,1;519;324;40;40;41;2;0;0;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 07:23;55.69486733920517;12.551568746566774;23,9;63,3;551;322;40;40;41;2;0;0;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 07:38;55.69486733920517;12.551568746566774;23,9;63,5;534;323;40;40;41;4;0;0;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 07:52;55.69486733920517;12.551568746566774;23,9;63,6;530;325;41;40;46;4;0;0;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 08:07;55.69486733920517;12.551568746566774;23,9;63,7;522;326;41;40;49;64;3775;1;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 08:23;55.69486733920517;12.551568746566774;23,9;65,8;659;308;58;41;81;94;4217;1;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 08:38;55.69486733920517;12.551568746566774;24,2;68,2;1059;327;54;44;67;90;4199;1;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 08:53;55.69486733920517;12.551568746566774;24,6;68,8;1146;361;47;41;67;86;4124;1;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 09:08;55.69486733920517;12.551568746566774;25,0;68,4;1336;403;52;41;64;90;4215;1;2908;-82
53e1e;S.11 GBG. E236;28.08.2024 09:23;55.69486733920517;12.551568746566774;25,3;67,8;1501;455;56;46;69;94;4207;1;2911;-85
53e1e;S.11 GBG. E236;28.08.2024 09:38;55.69486733920517;12.551568746566774;25,5;65,5;1339;484;56;48;66;94;4208;1;2911;-85
53e1e;S.11 GBG. E236;28.08.2024 09:53;55.69486733920517;12.551568746566774;25,6;64,0;1264;385;57;47;82;76;3945;1;2911;-85
53e1e;S.11 GBG. E236;28.08.2024 10:08;55.69486733920517;12.551568746566774;25,7;62,9;1378;374;60;45;78;68;3793;1;2911;-85
53e1e;S.11 GBG. E236;28.08.2024 10:23;55.69486733920517;12.551568746566774;25,8;60,9;1187;355;57;47;69;92;4165;1;2908;-85
53e1e;S.11 GBG. E236;28.08.2024 10:38;55.69486733920517;12.551568746566774;25,9;58,9;1135;328;53;45;61;86;4075;1;2908;-85
53e1e;S.11 GBG. E236;28.08.2024 10:53;55.69486733920517;12.551568746566774;26,0;57,6;1107;304;62;50;74;96;4183;1;2908;-85
53e1e;S.11 GBG. E236;28.08.2024 11:08;55.69486733920517;12.551568746566774;26,3;57,5;1255;295;56;43;81;72;3774;1;2908;-85
53e1e;S.11 GBG. E236;28.08.2024 11:23;55.69486733920517;12.551568746566774;26,4;57,8;1329;302;62;49;70;76;3763;1;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 11:38;55.69486733920517;12.551568746566774;26,3;56,7;1173;306;62;51;71;74;3761;1;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 11:53;55.69486733920517;12.551568746566774;26,1;53,8;889;276;57;47;72;110;4172;1;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 12:08;55.69486733920517;12.551568746566774;26,0;51,5;691;232;62;47;77;84;3796;1;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 12:23;55.69486733920517;12.551568746566774;25,9;50,5;632;191;54;46;64;78;3868;1;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 12:38;55.69486733920517;12.551568746566774;25,7;49,3;533;171;49;44;64;82;3828;1;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 12:53;55.69486733920517;12.551568746566774;25,7;49,5;505;154;53;46;68;82;3836;1;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 13:08;55.69486733920517;12.551568746566774;25,7;49,2;498;146;54;43;80;86;3866;1;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 13:23;55.69486733920517;12.551568746566774;25,7;48,8;509;144;53;45;64;86;3914;1;2911;-80
53e1e;S.11 GBG. E236;28.08.2024 13:38;55.69486733920517;12.551568746566774;25,6;48,6;507;132;48;44;69;90;3853;0;2911;-80
53e1e;S.11 GBG. E236;28.08.2024 13:53;55.69486733920517;12.551568746566774;25,5;48,0;497;124;50;44;61;84;3868;0;2911;-80
53e1e;S.11 GBG. E236;28.08.2024 14:08;55.69486733920517;12.551568746566774;25,5;48,0;482;120;46;43;58;86;3939;0;2911;-80
53e1e;S.11 GBG. E236;28.08.2024 14:23;55.69486733920517;12.551568746566774;25,4;47,6;461;120;43;43;46;26;0;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 14:38;55.69486733920517;12.551568746566774;25,4;47,5;461;117;43;41;44;86;3952;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 14:53;55.69486733920517;12.551568746566774;25,4;47,9;511;117;43;42;51;70;3941;1;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 15:08;55.69486733920517;12.551568746566774;25,4;46,9;454;119;43;43;48;78;3890;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 15:24;55.69486733920517;12.551568746566774;25,3;46,6;462;113;43;41;46;18;0;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 15:39;55.69486733920517;12.551568746566774;25,3;47,2;450;112;42;42;44;22;0;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 15:54;55.69486733920517;12.551568746566774;25,3;46,9;461;115;42;42;44;20;0;0;2911;-82
53e1e;S.11 GBG. E236;28.08.2024 16:09;55.69486733920517;12.551568746566774;25,3;45,7;440;106;43;42;46;20;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 16:24;55.69486733920517;12.551568746566774;25,3;45,1;448;97;42;42;45;22;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 16:39;55.69486733920517;12.551568746566774;25,3;44,5;445;87;42;42;43;24;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 16:54;55.69486733920517;12.551568746566774;25,2;43,8;412;76;42;42;44;24;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 17:09;55.69486733920517;12.551568746566774;25,2;44,2;459;73;42;42;44;26;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 17:24;55.69486733920517;12.551568746566774;25,2;44,9;418;86;42;42;45;28;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 17:39;55.69486733920517;12.551568746566774;25,2;45,4;439;97;42;41;43;28;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 17:54;55.69486733920517;12.551568746566774;25,2;45,8;424;107;42;42;44;30;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 18:09;55.69486733920517;12.551568746566774;25,3;46,2;406;115;42;41;44;10;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 18:24;55.69486733920517;12.551568746566774;25,2;46,5;460;122;42;42;44;6;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 18:39;55.69486733920517;12.551568746566774;25,2;47,0;420;126;42;42;43;6;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 18:54;55.69486733920517;12.551568746566774;25,2;47,3;438;135;42;42;43;4;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 19:09;55.69486733920517;12.551568746566774;25,1;47,4;434;147;42;41;43;4;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 19:24;55.69486733920517;12.551568746566774;25,1;47,6;415;157;42;41;43;2;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 19:39;55.69486733920517;12.551568746566774;25,1;47,8;427;171;43;42;53;2;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 19:54;55.69486733920517;12.551568746566774;25,0;48,4;427;177;42;41;44;2;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 20:09;55.69486733920517;12.551568746566774;25,0;49,1;460;187;42;40;44;0;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 20:24;55.69486733920517;12.551568746566774;25,0;49,7;456;191;42;41;49;0;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 20:39;55.69486733920517;12.551568746566774;24,9;50,3;443;196;42;41;43;0;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 20:54;55.69486733920517;12.551568746566774;24,9;50,9;458;204;42;41;43;0;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 21:09;55.69486733920517;12.551568746566774;24,9;51,4;442;210;42;41;43;0;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 21:24;55.69486733920517;12.551568746566774;24,8;52,1;435;216;41;41;43;0;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 21:39;55.69486733920517;12.551568746566774;24,8;52,7;408;223;42;41;43;0;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 21:54;55.69486733920517;12.551568746566774;24,8;53,2;452;229;42;41;43;0;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 22:09;55.69486733920517;12.551568746566774;24,8;53,6;426;237;42;41;43;0;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 22:24;55.69486733920517;12.551568746566774;24,7;53,9;438;237;41;41;42;0;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 22:39;55.69486733920517;12.551568746566774;24,7;54,2;454;239;41;41;42;0;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 22:55;55.69486733920517;12.551568746566774;24,7;54,5;458;243;41;41;44;0;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 23:10;55.69486733920517;12.551568746566774;24,7;54,8;469;244;41;41;43;0;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 23:25;55.69486733920517;12.551568746566774;24,6;55,1;457;249;42;41;45;0;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 23:40;55.69486733920517;12.551568746566774;24,6;55,3;473;253;41;41;43;0;0;0;2908;-80
53e1e;S.11 GBG. E236;28.08.2024 23:55;55.69486733920517;12.551568746566774;24,6;55,6;473;257;41;41;42;0;0;0;2908;-80
53e1e;S.11 GBG. E236;29.08.2024 00:10;55.69486733920517;12.551568746566774;24,6;55,8;453;261;41;40;43;0;0;0;2911;-82
53e1e;S.11 GBG. E236;29.08.2024 00:25;55.69486733920517;12.551568746566774;24,5;57,5;463;267;42;41;45;60;0;1;2911;-82
53e1e;S.11 GBG. E236;29.08.2024 00:40;55.69486733920517;12.551568746566774;24,5;58,1;519;295;42;41;53;60;0;0;2911;-82
53e1e;S.11 GBG. E236;29.08.2024 00:55;55.69486733920517;12.551568746566774;24,6;57,3;486;311;41;40;42;2;0;0;2911;-82
53e1e;S.11 GBG. E236;29.08.2024 01:10;55.69486733920517;12.551568746566774;24,6;56,7;479;313;41;40;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;29.08.2024 01:25;55.69486733920517;12.551568746566774;24,6;56,4;525;307;41;40;42;0;0;0;2911;-82
53e1e;S.11 GBG. E236;29.08.2024 01:40;55.69486733920517;12.551568746566774;24,6;55,9;479;306;41;41;43;0;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 01:55;55.69486733920517;12.551568746566774;24,6;55,7;472;307;41;41;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 02:10;55.69486733920517;12.551568746566774;24,6;55,5;508;303;41;41;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 02:25;55.69486733920517;12.551568746566774;24,6;55,3;505;304;41;40;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 02:40;55.69486733920517;12.551568746566774;24,6;55,2;476;305;41;40;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 02:55;55.69486733920517;12.551568746566774;24,5;55,1;500;305;41;40;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 03:10;55.69486733920517;12.551568746566774;24,6;55,0;498;307;41;41;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 03:25;55.69486733920517;12.551568746566774;24,5;54,9;510;308;41;40;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 03:40;55.69486733920517;12.551568746566774;24,5;54,8;495;307;41;41;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 03:55;55.69486733920517;12.551568746566774;24,5;54,7;524;308;41;41;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 04:10;55.69486733920517;12.551568746566774;24,5;54,6;525;308;41;40;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 04:25;55.69486733920517;12.551568746566774;24,5;54,6;479;309;41;40;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 04:40;55.69486733920517;12.551568746566774;24,5;54,6;481;312;41;40;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 04:55;55.69486733920517;12.551568746566774;24,5;54,5;501;311;41;40;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 05:10;55.69486733920517;12.551568746566774;24,5;54,5;477;313;41;40;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 05:25;55.69486733920517;12.551568746566774;24,5;54,5;503;312;41;40;42;0;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 05:40;55.69486733920517;12.551568746566774;24,5;54,8;515;308;41;41;43;0;0;0;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 05:55;55.69486733920517;12.551568746566774;24,5;55,4;515;309;41;40;42;0;0;0;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 06:10;55.69486733920517;12.551568746566774;24,5;56,0;504;311;41;40;42;0;0;0;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 06:25;55.69486733920517;12.551568746566774;24,5;56,7;473;313;41;41;42;0;0;0;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 06:41;55.69486733920517;12.551568746566774;24,5;57,3;503;318;41;40;42;0;0;0;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 06:56;55.69486733920517;12.551568746566774;24,5;57,8;489;323;41;40;42;2;0;0;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 07:11;55.69486733920517;12.551568746566774;24,5;58,3;492;327;41;40;42;2;0;0;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 07:26;55.69486733920517;12.551568746566774;24,5;58,7;486;330;41;40;42;2;0;0;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 07:41;55.69486733920517;12.551568746566774;24,5;59,1;487;334;41;40;42;4;0;0;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 07:56;55.69486733920517;12.551568746566774;24,5;59,5;488;336;41;40;42;4;0;0;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 08:11;55.69486733920517;12.551568746566774;24,6;60,8;498;336;42;41;51;64;3774;1;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 08:26;55.69486733920517;12.551568746566774;24,5;67,1;663;330;46;42;61;60;0;1;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 08:41;55.69486733920517;12.551568746566774;24,8;69,0;893;369;54;43;72;66;3790;1;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 08:56;55.69486733920517;12.551568746566774;25,0;69,3;890;435;53;44;63;80;4253;1;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 09:11;55.69486733920517;12.551568746566774;25,3;69,5;979;467;52;43;66;82;4226;1;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 09:26;55.69486733920517;12.551568746566774;25,5;69,5;933;480;49;43;60;76;4332;1;2908;-85
53e1e;S.11 GBG. E236;29.08.2024 09:41;55.69486733920517;12.551568746566774;25,6;69,3;1101;474;57;45;71;82;4212;1;2908;-85
53e1e;S.11 GBG. E236;29.08.2024 09:56;55.69486733920517;12.551568746566774;25,9;69,8;1207;541;53;44;64;78;4186;1;2908;-85
53e1e;S.11 GBG. E236;29.08.2024 10:11;55.69486733920517;12.551568746566774;26,1;70,3;1214;613;62;52;85;84;4196;1;2908;-85
53e1e;S.11 GBG. E236;29.08.2024 10:26;55.69486733920517;12.551568746566774;26,3;70,3;1231;638;64;47;81;84;4178;1;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 10:41;55.69486733920517;12.551568746566774;26,4;70,2;1232;660;50;45;64;86;4171;1;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 10:56;55.69486733920517;12.551568746566774;26,6;70,5;1157;689;53;44;75;100;4175;1;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 11:11;55.69486733920517;12.551568746566774;26,8;71,0;1335;713;64;53;82;102;4156;1;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 11:26;55.69486733920517;12.551568746566774;27,0;70,6;1324;781;57;48;72;106;4159;1;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 11:41;55.69486733920517;12.551568746566774;27,1;70,4;1372;788;59;50;72;78;3829;1;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 11:56;55.69486733920517;12.551568746566774;27,0;69,3;1024;749;57;47;74;78;3853;1;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 12:11;55.69486733920517;12.551568746566774;26,8;68,7;773;624;48;46;57;84;3877;1;2908;-87
53e1e;S.11 GBG. E236;29.08.2024 12:26;55.69486733920517;12.551568746566774;26,8;70,2;857;492;54;47;78;82;4034;1;2908;-85
53e1e;S.11 GBG. E236;29.08.2024 12:41;55.69486733920517;12.551568746566774;27,1;72,9;1214;629;57;46;107;82;3805;1;2908;-85
53e1e;S.11 GBG. E236;29.08.2024 12:56;55.69486733920517;12.551568746566774;27,3;73,6;1245;853;53;46;64;100;4110;1;2908;-85
53e1e;S.11 GBG. E236;29.08.2024 13:11;55.69486733920517;12.551568746566774;27,5;73,8;1292;926;50;46;67;106;4180;1;2908;-85
53e1e;S.11 GBG. E236;29.08.2024 13:26;55.69486733920517;12.551568746566774;27,6;73,1;1246;953;53;49;63;108;4193;1;2908;-85
53e1e;S.11 GBG. E236;29.08.2024 13:41;55.69486733920517;12.551568746566774;27,5;70,5;927;870;53;48;60;112;4210;1;2908;-85
53e1e;S.11 GBG. E236;29.08.2024 13:56;55.69486733920517;12.551568746566774;27,6;72,4;1274;798;59;49;74;98;4142;1;2908;-85
53e1e;S.11 GBG. E236;29.08.2024 14:12;55.69486733920517;12.551568746566774;27,8;73,2;1269;898;55;47;63;108;4229;1;2908;-85
53e1e;S.11 GBG. E236;29.08.2024 14:27;55.69486733920517;12.551568746566774;27,9;73,7;1351;990;56;48;69;106;4242;1;2908;-85
53e1e;S.11 GBG. E236;29.08.2024 14:42;55.69486733920517;12.551568746566774;27,9;69,3;909;900;57;48;74;104;4266;1;2908;-85
53e1e;S.11 GBG. E236;29.08.2024 14:57;55.69486733920517;12.551568746566774;28,0;71,5;1270;732;56;47;66;102;4233;1;2908;-85
53e1e;S.11 GBG. E236;29.08.2024 15:12;55.69486733920517;12.551568746566774;28,1;72,1;1317;873;60;52;68;102;4244;1;2908;-85
53e1e;S.11 GBG. E236;29.08.2024 15:27;55.69486733920517;12.551568746566774;28,2;67,5;925;887;60;53;69;104;4235;1;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 15:42;55.69486733920517;12.551568746566774;28,2;64,3;598;621;62;56;73;110;4236;1;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 15:57;55.69486733920517;12.551568746566774;28,0;64,2;651;401;54;48;62;86;3955;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 16:12;55.69486733920517;12.551568746566774;27,8;64,5;553;380;48;47;54;82;3926;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 16:27;55.69486733920517;12.551568746566774;27,7;65,1;557;374;48;47;52;22;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 16:42;55.69486733920517;12.551568746566774;27,5;65,7;575;373;47;47;55;36;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 16:57;55.69486733920517;12.551568746566774;27,4;66,0;559;371;47;46;51;28;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 17:12;55.69486733920517;12.551568746566774;27,4;66,3;578;374;47;46;51;32;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 17:27;55.69486733920517;12.551568746566774;27,3;66,1;561;373;47;46;51;28;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 17:42;55.69486733920517;12.551568746566774;27,2;66,2;552;375;47;46;50;8;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 17:57;55.69486733920517;12.551568746566774;27,1;66,0;561;365;47;46;49;6;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 18:12;55.69486733920517;12.551568746566774;27,0;66,0;563;357;46;45;47;6;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 18:27;55.69486733920517;12.551568746566774;26,9;66,1;573;350;46;45;48;6;0;0;2908;-82
53e1e;S.11 GBG. E236;29.08.2024 18:42;55.69486733920517;12.551568746566774;26,7;66,3;585;351;47;45;68;6;0;0;2908;-82
